0,NSE:SBIN,Sold,389.75,395.75,Bought,389.1
0,NSE:SBIN,Sold,388.25,394.25,Bought,387.8
0,NSE:SBIN,Bought,387.55,381.55,Sold,388.05
0,NSE:SBIN,Bought,389,383,Sold,389.4
0,NSE:SBIN,Sold,388.6,394.6,Bought,387.9
0,NSE:SBIN,Sold,387.15,393.15,Bought,386.65
0,NSE:SBIN,Sold,385.85,391.85,Bought,391.75
0,NSE:SBIN,Sold,390.35,396.35,Bought,389.95
